ID,TokenizedWords,TimeStamp
1601385923438342146,"['standards', 'absconding', 'transmission', 'vaccinations', 'freely', 'available', 'reduce', 'covid', 'health', 'isolation', 'thetiser', 'indoor', 'edmjbg', 'workplaces', 'ezekiel', 'testing', 'leave', 'emilyolle', 'paid', 'govt', 'ventilation', 'public', 'need', 'obligations']",2022-12-10 01:18:51
1601385921064349698,"['xbb', 'fengyunshe', 'xaf', 'xaa', 'xad', ""b'rt"", 'xbd', 'xbc', 'xef', 'xbe', 'xab', 'xbf', 'xba', 'https', 'xae']",2022-12-10 01:18:50
1601385920145784832,"['wstv', 'lizzi', 'reading', 'really', 'forward', 'book', 'hear', 'looking', 'returning', 'right', 'good', 'time', 'sharing', 'thank', 'jmzbeijing', 'beijing']",2022-12-10 01:18:50
1601385927833632769,"[""b'rt"", 'brixwe']",2022-12-10 01:18:52
1601385927586512896,"['pfizer', 'que', 'tribuna', 'nacional', 'era', 'covid', 'gica', 'jornal', 'todos', 'criminosa', 'biol', ""b'rt"", 'arma', 'vacina', 'uma', 'nex', 'sabiam', 'daacervo', 'ria', 'funcion']",2022-12-10 01:18:52
1601385927234187264,"[""b'rt"", 'https', 'osvagoya', 'tbv', 'covid']",2022-12-10 01:18:52
1601385928500838400,"['free', 'itsstillmealby', ""b'rt"", 'permissioned', 'mmtlp', 'short', 'heavily', 'reign', 'nshorts']",2022-12-10 01:18:52
1601385928471482368,"['work', 'scientists', 'unaverage']",2022-12-10 01:18:52
1601385924856016896,"['new', 'xbb', 'taking', 'nhtt', ""b'rt"", 'erictopol', 'like', 'variants', 'gaining']",2022-12-10 01:18:51
1601385926881861632,"['covid', 'joyanddefiance', 'government', 'considered', ""b'rt"", 'overnight', 'decided', 'remember', 'amp', 'people', 'media', 'dangerous']",2022-12-10 01:18:51
1601385930186981381,"[""b'rt"", 'https', 'pawankalyan', 'decades', 'arts', 'clqgrnbvh', 'martial', 'got', 'practice']",2022-12-10 01:18:52
1601385931139092480,"['feeding', 'camps', 'chinese', 'quarantine', 'codes', ""b'rt"", 'millions', 'songpinganq', 'guard', 'locked', 'people', 'red']",2022-12-10 01:18:52
1601385928764706816,"['ent', 'que', 'importante', 'causada', 'por', 'covid', 'respi', 'sistema', 'nuestro', ""b'rt"", 'deteriora', 'vtvcanal', 'rate', 'este', 'una', 'virus', 'saber', 'enfermedad']",2022-12-10 01:18:52
1601385929297788928,"['sound', 'covid', 'dosomethi', 'staff', 'positives', ""b'rt"", 'overwhelmed', 'major', 'amp', 'ltc', 'parents', 'jon', 'outbreak']",2022-12-10 01:18:52
1601385929780137985,"[""b'rt"", 'hugh', 'mankind']",2022-12-10 01:18:52
1601385931545935873,"['meetjess', 'viral', 'viruses', 'flahault', 'ejustin', 'radcentrism', ""b'rt"", 'rolandbakeriii', 'syndromes', 'post', 'seen', 'gustave']",2022-12-10 01:18:53
1601385931260297216,"['place', 'dumb', 'covid', 'amazing', 'dropping', 'yeah', 'live', 'voters', 'guess', 'getting', 'vaccination', 'stupid', 'die', 'sword', 'dead', 'people', 'catturd', 'say']",2022-12-10 01:18:52
1601385932271165440,"[""b'i"", 'doing', 'wonder', 'covid', 'representatives']",2022-12-10 01:18:53
1601385930421456896,"['maajidnawaz', 'affiliated', 'head', 'respiratory', 'falsely', 'illnesses', 'continues', 'georgegalloway', 'state', ""b'rt"", 'crussia', 'glo', 'nex', 'twitter', 'media']",2022-12-10 01:18:52
1601385934981058561,"['xbb', 'xaf', 'xaa', 'xad', 'kyukimasa', ""b'rt"", 'xbc', 'xab', 'xbe', 'nhttps', 'xbf', 'xae']",2022-12-10 01:18:53
1601385936772009984,"['performance', 'resulted', 'covid', 'brain', 'tests', 'xad', 'drclairetaylor', ""b'rt"", 'cognitive', 'xef', 'size', 'infection', 'mild', 'changes']",2022-12-10 01:18:54
1601385933193912320,"['new', 'things', 'art', 'lovers', 'helps', 'seen', 'cit', 'arts', 'people']",2022-12-10 01:18:53
1601385935379177472,"[""b'rt"", 'thebbqbulletin']",2022-12-10 01:18:53
1601385936625209344,"['piscesbaishui', 'cryptoagresivoo', 'kthvbearx']",2022-12-10 01:18:54
1601385933965643776,"['working', 'cause', 'covid', 'leading', 'looked', 'mid', 'data', ""b'rt"", 'piece', 'ethnography', 'pediatric', 'death']",2022-12-10 01:18:53
1601385933764325377,"['jamahrobertson', 'bigcocklad']",2022-12-10 01:18:53
1601385936495181824,"[""b'rt"", 'mikejhughes', 'instead', 'rishisunak', 'use', 'stole', 'guise', 'money', 'covid', 'friends']",2022-12-10 01:18:54
1601385934553251840,"['bigbaddenis', 'victoriancho', 'clungene', 'brand']",2022-12-10 01:18:53
1601385939028221953,"['webcolumbia', 'ser', 'libertad', 'traidores', 'humano', 'viva']",2022-12-10 01:18:54
1601385939066314755,"['alguns', 'ncia', 'jesus', 'messias', 'acorda', 'como', 'import', 'debochou', 'tenha', 'covid', 'dos', 'wemerson', 'mais', 'falso', 'igreja', 'aceita', 'caroolzera', 'mortos', 'franklin', 'quem', 'presidente', 'pela', 'perseguem']",2022-12-10 01:18:54
1601385938995023872,"['cares', 'ventilate', 'eleftheria', 'test', 'admit', 'act', 'got', 'hospitals']",2022-12-10 01:18:54
1601385939477360641,"['beginning', 'covid', 'lauramiers', 'tsunami', ""b'rt"", 'introduce', 'kids', 'explain', 'slowly', 'post', 'impairment', 'immune', 'surely', 'sick', 'media']",2022-12-10 01:18:54
1601385936704925697,"['xbb', 'xaf', 'covid', 'xaa', 'xad', 'xac', 'xbd', 'xbc', 'xab', 'xbe', 'xef', 'xbf', 'xba', 'https', 'xae', 'eppxslxj']",2022-12-10 01:18:54
1601385937313075200,"['adults', 'covid', 'hospitals', 'just', 'shit', ""b'rt"", 'kids', 'anymore', 'near', 'flu', 'rsvirus', 'tripledemic', 'capacity', 'holy', 'drericding']",2022-12-10 01:18:54
1601385937275322370,"['rabi', 'statement', 'english', 'grave', 'video', ""b'rt"", 'nlet', 'dig', 'ihvn', 'hates', 'titled', 'audio']",2022-12-10 01:18:54
1601385937904480257,"['janey', 'new', 'killed', 'covid', 'report', 'likely', 'autopsy', ""b'rt"", 'reveals', 'suddenly', 'died', 'nhttps', 'xsozhnxopm', 'vaccine']",2022-12-10 01:18:54
1601385938835603457,"['ntwitter', 'misinformation', 'theories', 'covid', 'qanon', 'cultists', 'allowed', ""b'rt"", 'conspiracy', 'john', 'kurteichenwald', 'twitter', 'elton', 'leaving']",2022-12-10 01:18:54
1601385939494113281,"['tesla', 'unit', 'cars', 'refuses', 'maybe', 'money', 'recession', 'covid', 'capex', 'buyback', 'make', 'gongonsior', 'sold', 'opex', 'saying', 'tsla', 'doubled', 'sells', 'eliminating', 'essentially', 'unless']",2022-12-10 01:18:54
1601385940307841027,"['veen', 'bijna', 'droge', 'mensen', 'els', 'dit', 'het', 'met', 'mond', 'geprikte', 'spre', 'hoe', 'alleen', 'vijfmaal', ""b'rt"", 'ogen', 'zie', 'minvws', 'uit', 'krijgen', 'jullie', 'nog']",2022-12-10 01:18:55
1601385940211347456,"['uds', 'npsic', 'lean', 'favor', 'covid', 'noemilarita', 'sus', 'nteje', 'pata', ""b'rt"", 'xica', 'redes', 'xef', 'chorra', 'creen']",2022-12-10 01:18:55
1601385943684243456,"['nasty', 'community', 'covid', 'hospitalisations', 'nkids', ""b'rt"", 'year', 'child', 'weeks', 'time', 'catch', 'run', 'goodtern']",2022-12-10 01:18:55
1601385941905866752,"[""b'tell"", 'cause', 'hearts', 'respirator', 'traumatizing', 'covid', 'stops', 'arrest', 'teammate', 'fit', 'mask', 'cpr', 'wearing', 'adybxzb', 'collapse', 'did', 'young', 'watching', 'https']",2022-12-10 01:18:55
1601385943163817985,"[""b'rt"", 'professionals', 'medical', 'tiffanyandsadie', 'ruin', 'did', 'trust', 'covid']",2022-12-10 01:18:55
1601385945324216321,"[""b'rt"", 'lying', 'affected', 'care', 'shadowbanned', 'kdnerak', 'people', 'republicans', 'covid']",2022-12-10 01:18:56
1601385948138246144,"['level', 'pandemic', 'bansa', 'units', 'ang', 'department', ""b'inihayag"", 'covid', 'health', 'nfsk', 'story', 'government', 'coronavirus', 'biyernes', 'nitong', 'nagpapatuloy', 'umanong', 'posible', 'disease', 'alert', 'nfull', 'https', 'dfs', 'magpapatupad', 'local', 'habang', 'mga']",2022-12-10 01:18:57
1601385946620243969,"['qqo', 'virusesimmunity', 'bateman', 'nancy', ""b'rt"", 'rmjyii', 'quoting', 'nhttps', 'great', 'article', 'tingting', 'lucinda', 'klein']",2022-12-10 01:18:56
1601385947974684673,"['exposed', 'energy', 'threatening', 'failed', ""b'rt"", 'projectlincoln', 'trump', 'ukraine', 'withhold', 'adequatel', 'aid']",2022-12-10 01:18:56
1601385949635948545,"['xbb', 'fengyunshe', 'xaf', 'covid', 'xaa', 'xad', 'xac', ""b'rt"", 'xbd', 'xbc', 'xef', 'xbe', 'xbf', 'xba', 'https', 'xae']",2022-12-10 01:18:57
1601385946678628352,"['https', 'johnfetterman', 'aarfcdbwcr']",2022-12-10 01:18:56
1601385946095570944,"['cock', 'bigcocklad', 'jgjuztd', 'https', 'dick', 'measures']",2022-12-10 01:18:56
1601385946083381248,"['stuff', 'covid', 'biggest', ""b'rt"", 'spike', 'came', 'remember', 'floyd', 'censorship', 'twitter', 'george', 'jackposobiec']",2022-12-10 01:18:56
1601385948209901568,"['frankenstein', 'night', 'beyang', 'performance', 'enhancing', 'energy', 'naturally', 'coding']",2022-12-10 01:18:57
1601385947836612610,"['https', 'lmnu', 'like', 'looks', ""b'this"", 'covid']",2022-12-10 01:18:56
1601385950088601600,"['lilahrpgtt', 'maybe', 'extremely', 'sitting', 'covid', 'days', 'hours', 'entitled', 'shit', 'wasn', 'piece', 'gone', 'tea', 'awkward', 'pre', 'nseriously', 'offer', 'outside', 'water']",2022-12-10 01:18:57
1601385952144154625,"['les', 'quand', 'franceinsoumise', 'alexiscorbiere', 'trouves', 'comment']",2022-12-10 01:18:57
1601385951166885890,"[""b'yes"", 'said', 'covid']",2022-12-10 01:18:57
1601385952420990976,"['shed', 'doctors', 'covid', 'distinguished', 'robertkennedyjr', 'current', ""b'rt"", 'senronjohnson', 'roundtable', 'vaccines', 'light', 'knowledge', 'surrounding', 'lead']",2022-12-10 01:18:58
1601385951888310272,"['italiano', 'deu', 'obrigatoriedade', 'rios', 'trazer', 'nministro', ""b'rt"", 'mpatriabrasil', 'vacina', 'contra', 'volta', 'vamos', 'xbade', 'coment', 'basta']",2022-12-10 01:18:57
1601385952093798400,"['account', 'trans', 'hate', 'mbalter', 'libs', 'proof', 'michael', 'tiktok', 'anti', 'accused']",2022-12-10 01:18:57
1601385952911716352,"['xbb', 'kabutociti', 'xaf', 'xaa', 'xad', ""b'rt"", 'ofakx', 'xbc', 'xef', 'xab', 'xba', 'https', 'xae']",2022-12-10 01:18:58
1601385951711752193,"['stuff', 'schools', 'vanellopebelle', 'gregabbott', 'gave', 'covid', 'tax', 'old', 'relief', 'uneducated', 'crap', 'property', 'trump', 'like', 'good', 'voters', 'years', 'biden', 'texas', 'uninsured', 'highest', 'sweetie', 'worst', 'stupid', 'red']",2022-12-10 01:18:57
1601385957223436288,"['clue', 'abhorrent', 'comments', 'covid', 'ones', 'passed', 'icu', 'healthcare', 'rooms', 'sir', 'family', 'members', 'loved', 'clobbered', 'did', 'providers', 'nealmccluskey', 'endured', 'mind', 'run', 'months', 'say']",2022-12-10 01:18:59
1601385953972523010,"['https', ""b'science"", 'lelsumaplh']",2022-12-10 01:18:58
1601385954895622144,"['new', 'covid', 'outlets', 'current', 'left', ""b'rt"", 'like', 'affairs', 'jacobin', 'republic', 'shame', 'reporting', 'doubleday', 'julia', 'media']",2022-12-10 01:18:58
1601385957277982721,"['covid', 'children', 'nwhy', 'does', ""b'rt"", 'senronjohnson', 'vaccines', 'nations', 'banned', 'mainstream', 'dangerous']",2022-12-10 01:18:59
1601385954476167168,"['interference', 'info', 'political', 'social', 'media', 'ctvnews', 'twitter', 'regarding', 'gain', 'prefer', 'report']",2022-12-10 01:18:58
1601385954454884353,"['actually', 'working', 'pretty', 'industry', 'covid', 'deal', 'started', 'ago', 'tiffanyandsadie', 'sealed', 'long']",2022-12-10 01:18:58
1601385957701259265,"['masks', 'ohaoregon', 'neveragain', 'adult', 'caused', 'rsv']",2022-12-10 01:18:59
1601385962013339648,"['ztkelly', 'mftchiefnurse', 'belindashandbag', 'mftnhs', 'liar']",2022-12-10 01:19:00
1601385958070693889,"['stanford', 'lockdowns', 'drjbhattacharya', 'covid', 'children', 'bariweiss', ""b'rt"", 'harm', 'argued', 'jay', 'example', 'bhattacharya']",2022-12-10 01:18:59
1601385960318459906,"['que', 'inutiliza', 'medicamento', 'dogarrett', 'vacina', 'tem', 'algum', 'denise', 'covid']",2022-12-10 01:18:59
1601385957852577793,"['freemoneyman', 'fudging', 'pierrepoilievre', 'fkal', 'habererhelle', 'nhttps', 'dgvtz', 'check']",2022-12-10 01:18:59
1601385961228709888,"['https', ""b'python"", 'assignment', 'saudi', 'arabia', 'eawmzcwmzm', 'classified', 'help', 'bulkbbq']",2022-12-10 01:19:00
1601385964467019776,"['zoology', 'update', 'official', 'gpsc', 'assistant', 'professor']",2022-12-10 01:19:00
1601385965993349120,"['problem', 'stillgray', 'trump', 'collusion', 'covid', 'russia', 'misinformation']",2022-12-10 01:19:01
1601385965548761088,"['propagandist', 'bennyjohnson']",2022-12-10 01:19:01
1601385965787807745,"['transmission', 'illness', 'intra', 'hospital', 'covid', 'cases', 'ridiculous', 'treating', 'just', 'dedicated', 'rnaudbertrand', 'mistake', 'facilities', 'australia', 'china', 'naustralia', 'faith', 'isoboy', 'treated', 'amp', 'auspol', 'allowing', 'funny', 'existing', 'repeat', 'hospitals']",2022-12-10 01:19:01
1601385963863048193,"['new', 'past', 'hubble', 'nasahubble', 'images', 'beauty', 'starrysights', 'cos', ""b'rt"", 'showcase', 'explored', 'weeks', 'nthese', 'science', 'couple']",2022-12-10 01:19:00
1601385963132882944,"[""b'rt"", 'https', 'arts', 'pzoaiiknz', 'proto']",2022-12-10 01:19:00
1601385963196121088,"['nvous', 'https', 'humains', 'etes', 'ekt', 'lesoleildeqc', 'test', 'kbq', 'jamais', 'des', 'fous', 'sur']",2022-12-10 01:19:00
1601385963284238336,"['sweeping', 'clear', 'viral', 'prevalent', 'health', 'infections', 'bachyns', 'message', 'cdoctors', ""b'rt"", 'country', 'public', 'say', 'simple']",2022-12-10 01:19:00
1601385962155966464,"['nthey', 'janey', 'hospital', 'remdesivir', ""b'rt"", 'use', 'enormous', 'paid', 'surcharge', 'entire', 'hospitals']",2022-12-10 01:19:00
1601385966702596096,"[""b'rt"", 'yall', 'xbc', 'nudes', 'arts', 'xef', 'told', 'slunatera']",2022-12-10 01:19:01
1601385968971370496,"['production', 'los', 'https', 'angeles', 'musical', 'awards', 'times', 'bowl', 'anki', ""b'game"", 'hollywood', 'stage']",2022-12-10 01:19:01
1601385968120270849,"[""b'rt"", 'https', 'arts', 'pzoaiiknz', 'proto']",2022-12-10 01:19:01
1601385968900050946,"['elonmusk', 'eltonofficial', 'like', 'keeps', 'catching', 'vaccine', 'kind', 'mean', 'misinformation', 'covid']",2022-12-10 01:19:01
1601385968585822211,"['result', 'unexpected', 'improves', 'covid', 'xaa', 'georgeobeid', ""b'rt"", 'oncology', 'xbe', 'treatment', 'effectiveness', 'vaccination', 'cancer']",2022-12-10 01:19:01
1601385968317399040,"[""b'rt"", 'theadvocatemag']",2022-12-10 01:19:01
1601385967121682432,"[""b'rt"", 'coincidence', 'sharylattkisson', 'vaccine', 'effect', 'remember', 'rules']",2022-12-10 01:19:01
1601385966882590720,"['https', 'cihxtb', 'sarakatew']",2022-12-10 01:19:01
1601385970141523970,"['nhow', 'behscientist', 'books', 'far', 'read', 'ntake', 'prof', 'behavior', 'make', 'ayeletfishbach', 'rdr', ""b'it"", 'look', 'notable', 'booktwitter', 'xbc', 'list', 'chicagobooth', 'https', 'surprised', 'fra', 'science', 'excited']",2022-12-10 01:19:02
1601385970833969152,"['ent', 'que', 'importante', 'causada', 'por', 'covid', 'respi', 'sistema', 'nuestro', ""b'rt"", 'deteriora', 'vtvcanal', 'rate', 'este', 'una', 'virus', 'saber', 'enfermedad']",2022-12-10 01:19:02
1601385966853591040,"['jojofromjerz', 'ridiculous', 'elonmusk', 'donaldjtrumpjr', 'aafshow', 'monitor', 'fucking', 'hall']",2022-12-10 01:19:01
1601385969948954624,"['company', 'covid', 'twitterfiles', 'conservatives', ""b'rt"", 'critics', 'tuckercarlson', 'https', 'confirms', 'shadowbanning', 'lockdown']",2022-12-10 01:19:02
1601385967088041984,"['person', 'black', 'accessory', 'fentanyl', 'got', 'bbu', 'covid', 'yrs', 'method', 'jail', 'worry', 'nnow', 'killers', 'man', 'murder', 'century', 'https', 'away', 'nationafrica', 'murdering']",2022-12-10 01:19:01
1601385966815645699,"['https', 'vaccine', ""b'covid"", 'atvgph']",2022-12-10 01:19:01
1601385972289396736,"['melocoton', 'women', 'delusionposting', 'science', 'alliewaltonbruh', 'real', 'justlclay', 'natel']",2022-12-10 01:19:02
1601385972318486528,"['covid', 'diagn', 'hikg', 'ahhgs', 'stico', 'cristina', 'nhttps', 'grupo', 'reunir', 'diciembre', 'https', 'puebla', 'gks', ""b'por""]",2022-12-10 01:19:02
1601385971752128512,"['agreed', 'xaf', 'tommarazzo']",2022-12-10 01:19:02
1601385972729786368,"['kimdotcom', 'psychopaths', 'people', 'nget', 'tech']",2022-12-10 01:19:02
1601385973564088320,"['specialisation', 'neverything', 'defined', 'conclusion', 'logical', 'wanted', 'knowing', 'know', 'trend', 'science', ""b'if""]",2022-12-10 01:19:03
1601385978719264768,"['fritzphoenix', 'turned', 'amazing']",2022-12-10 01:19:04
1601385977938731008,"['healthcare', 'thank', 'sabragibbens', 'community', 'supporting']",2022-12-10 01:19:04
1601385977456607232,"['worship', 'jdb', 'trublue', 'resistanceunited', 'hoax', 'covid', 'constitution', 'lose', 'wants', 'make', 'proudblue', ""b'tfg"", 'destroy', 'criminal', 'election', 'demvoice', 'good', 'sides', 'said', 'coup', 'yuzmey', 'https', 'amp', 'staged', 'dictator', 'people', 'fraud', 'stand']",2022-12-10 01:19:03
1601385977607786496,"[""b'rt"", 'brixwe']",2022-12-10 01:19:04
1601385981898559489,"['seniors', 'aarp', 'ashishkjha', 'colleagues', 'holiday', 'safe', 'flotus', 'event', ""b'rt"", 'great', 'fauci', 'talking']",2022-12-10 01:19:05
1601385981336510464,"[""b'rt"", 'goodtern']",2022-12-10 01:19:04
1601385980958998529,"['https', 'jmpresidente', 'vphnxyy']",2022-12-10 01:19:04
1601385979805405184,"['covid', 'beijingpalmer', 'based', 'average', 'lasts', ""b'rt"", 'imaginative', 'numbers', 'argued', 'page', 'paper', 'long']",2022-12-10 01:19:04
1601385979272900608,"['new', 'xbb', 'xaf', 'iketrump', 'covid', 'xaa', 'xad', 'xac', ""b'rt"", 'xbd', 'xbc', 'xef', 'xab', 'xba', 'xae']",2022-12-10 01:19:04
1601385981956878337,"[""b'rt"", 'god', 'https', 'science', 'used', 'lga', 'ktirdd', 'patrols', 'font']",2022-12-10 01:19:05
1601385979855613952,"['https', 'lanamontalban', 'wfwstjn']",2022-12-10 01:19:04
1601385982695444481,"['ideologues', 'clueless', 'history', 'played', ""b'rt"", 'akheriaty', 'sense', 'young', 'jay', 'morality', 'science', 'twitter', 'said']",2022-12-10 01:19:05
1601385977809113089,"['https', 'elonmusk', 'ninaburleigh', 'eltonofficial', 'myknyt', 'pfjfijdpsz']",2022-12-10 01:19:04
1601385980056870912,"['level', 'pandemic', 'bansa', 'units', 'ang', 'department', ""b'inihayag"", 'covid', 'health', 'story', 'government', 'coronavirus', 'biyernes', 'nitong', 'nagpapatuloy', 'umanong', 'posible', 'disease', 'alert', 'nfull', 'https', 'xpde', 'magpapatupad', 'local', 'habang', 'mga']",2022-12-10 01:19:04
1601385979855917057,"['piscesbaishui', 'cryptoagresivoo', 'tagheuer', 'oxxjaimzzwinner']",2022-12-10 01:19:04
1601385986050514944,"['https', 'vnch', 'eoa', 'turtleebabyy']",2022-12-10 01:19:06
1601385984444477440,"['premiers', 'pressure', 'lollyfoot', 'spuriously', 'peer', 'initial', 'abandonment', 'begun', 'democracy', 'mask', 'soft', 'underbelly', 'disingenuous', 'amp', 'validated', 'telling', 'propagandists']",2022-12-10 01:19:05
1601385986747150336,"['kita', 'erickthohir', 'covid', 'thohir', 'masyarakat', 'puas', 'dalam', 'erick', ""b'rt"", 'merasa', 'vaksinasi', 'bangkitbersamaet', 'thalomoan', 'atas', 'https', 'kinerja']",2022-12-10 01:19:06
1601385986218659841,"['https', 'ehseacs', 'elonmusk', 'timedwards', 'vacp', 'lpd']",2022-12-10 01:19:06
1601385986629390336,"['share', 'ovbtbo', ""b'rt"", 'love', 'daniel', 'nhttps', 'work', 'ileosheng']",2022-12-10 01:19:06
1601385986348371968,"[""b'rt"", 'ozraeliavi', 'files', 'release', 'covid']",2022-12-10 01:19:06
1601385988789796865,"['black', 'little', 'era', 'cinema', 'specific', 'expression', 'free', 'lover', 'staunch', 'way', 'lazlosghost', 'artists', 'women', 'adore', 'defender', 'guy', 'right', 'uncompromising', 'strong', 'culture', 'arts', 'need', 'obsessive']",2022-12-10 01:19:06
1601385990119038976,"['moooron', 'disclosetv']",2022-12-10 01:19:07
1601385990148751360,"['person', 'got', 'covid', ""b'rt"", 'neveryone', 'single', 'vaccinated', 'know', 'cortes', 'aja']",2022-12-10 01:19:07
1601385987875160065,"['empieza', 'vacunante', 'xsaezll', 'xba']",2022-12-10 01:19:06
1601385991243059201,"['nthey', 'janey', 'hospital', 'remdesivir', ""b'rt"", 'use', 'enormous', 'paid', 'surcharge', 'entire', 'hospitals']",2022-12-10 01:19:07
1601385987791552512,"['severe', 'review', 'covid', 'mwpkpyjpx', 'pgtzsche', ""b'rt"", 'common', 'systematic', 'vaccines', 'preprint', 'https', 'harms']",2022-12-10 01:19:06
1601385986847408128,"['quercetina', 'polifenol', 'formula', 'cerca', 'mdpi', 'promissora', 'covid', 'estudo', 'xblzk', 'foi', 'absor', 'deste', ""b'em"", 'ttus', 'publicado', 'phytosome', 'neste', 'aumenta', 'journal', 'https', 'ano', 'preven', 'piloto']",2022-12-10 01:19:06
1601385989213069313,"['gente', 'escriben', 'luz', 'agua', 'cfk', 'covid', 'xxijusticia', 'sin', ""b'rt"", 'los', 'esto', 'urgente', 'importa', 'cloacas']",2022-12-10 01:19:06
1601385991771607041,"['directed', 'better', 'learning', 'school', 'ahead', 'primary', 'gets', 'rarely', 'kids', 'did', 'davisandrew', 'math', 'self', 'high']",2022-12-10 01:19:07
1601385988034793472,"['rabi', 'ego', 'statement', 'english', 'grave', 'video', ""b'rt"", 'nlet', 'dig', 'hates', 'titled', 'audio']",2022-12-10 01:19:06
1601385991754813440,"['decades', 'billyray', 'midterms', 'best', 'bidenwins', 'potus']",2022-12-10 01:19:07
1601385989804818432,"['divertido', 'que', 'ufns', 'mais', 'anos', 'existe', 'tem', 'quase', 'ainda', ""b'jogo"", 'https', 'god', 'jogar']",2022-12-10 01:19:06
1601385987694739456,"[""b'rt"", 'atac', 'urgeeeente', 'covid', 'gatosylvestre', 'ppp', 'cfkargentina']",2022-12-10 01:19:06
1601385994041065472,"[""b'rt"", 'return', 'katspeaksnb', 'new', 'brunswick', 'breaking', 'suggesting', 'province', 'liberal']",2022-12-10 01:19:07
1601385992459472896,"['esta', 'tarea', 'sales', 'covid', 'todos', 'prevenir', 'xad', 'toma', 'cuenta', ""b'rt"", 'serie', 'telearagua', 'contagi', 'recomendaciones', 'nsi', 'evitar']",2022-12-10 01:19:07
1601385995592962048,"['athletic', 'saying', 'early', 'late', ""b'healthy"", 'friends']",2022-12-10 01:19:08
1601385994988949504,"['xaf', 'type', 'xaa', 'xac', 'bomberman', ""b'rt"", 'xbd', 'xbc', 'xef', 'xbe', 'xab', 'xbf', 'nfake', 'nhttps', 'ccrazy', 'faketype', 'arts', 'xae']",2022-12-10 01:19:08
1601385994628272128,"['got', 'covid', 'shots', 'xad', 'ivermectin', ""b'rt"", 'xba', 'congress', 'nby', 'hiding', 'storm', 'worked']",2022-12-10 01:19:08
1601385994044854273,"['new', 'salomoncrypto', 'inevitable', 'history', 'style', 'dedicated', 'site', 'introducing', ""b'rt"", 'ethereum', 'computer', 'fina', 'wiki', 'world']",2022-12-10 01:19:07
1601385994409779201,"['multiplica', 'que', 'mortalidad', 'vacunan', 'europa', 'infantil', 'por', 'covid', 'desde', 'exceso', ""b'rt"", 'los', 'times', 'contra', 'nhttps', 'finanzas']",2022-12-10 01:19:08
1601385995454533634,"['realmichaelhawk', 'science', 'takethatdarwin', 'theartappeal', 'gobird', 'alessandrin', 'vaushv', 'ignoring']",2022-12-10 01:19:08
1601385997937217538,"['level', 'human', 'new', 'developing', 'perfor', 'code', 'deepmind', 'average', ""b'rt"", 'alphacode', 'computer', 'achieve', 'developed', 'sciencemagazine']",2022-12-10 01:19:08
1601385996775755776,"[""b'rt"", 'respect']",2022-12-10 01:19:08
1601385998763819010,"['stanford', 'lockdowns', 'drjbhattacharya', 'covid', 'children', 'bariweiss', ""b'rt"", 'harm', 'argued', 'jay', 'example', 'bhattacharya']",2022-12-10 01:19:09
1601386000453750784,"[""b'rt"", 'https', 'qve', 'clownworld', 'bfaqhk']",2022-12-10 01:19:09
1601386002987511809,"[""b'rt"", 'jill', 'meantweeting', 'biden']",2022-12-10 01:19:10
1601386002597445632,"['clearly', 'like', 'samford', ""b'this"", 'watching', 'python', 'dead', 'screwed', 'game', 'consume', 'slowly']",2022-12-10 01:19:09
1601386003100360704,"['https', 'theheraldsun', 'oqe']",2022-12-10 01:19:10
1601386002576453632,"['surprising', 'foxnews', 'hilarious']",2022-12-10 01:19:09
1601385999975579649,"['stanford', 'lockdowns', 'drjbhattacharya', 'covid', 'children', 'bariweiss', ""b'rt"", 'harm', 'argued', 'jay', 'example', 'bhattacharya']",2022-12-10 01:19:09
1601385999963426816,"['want', 'reduce', 'cthis', 'venessb', ""b'rt"", 'minimum', 'know', 'vaccines', 'isn', 'recommendations', 'risk', 'science', 'align', 'vaccine', 'rocket']",2022-12-10 01:19:09
1601386000353497090,"['crabbbrendan', 'don', 'current', 'approach', ""b'rt"", 'explain', 'know', 'amymullins', 'privilege', 'agree', 'long']",2022-12-10 01:19:09
1601386000034705412,"['deaths', 'prevented', 'cause', 'matriarch', 'factor', 'covid', 'proof', 'topdude', 'obviously', 'ventilated', 'autopsy', 'family', 'causative', 'misskelowna', 'obesity', 'rebelnewsonline', 'proved', 'xsc', 'nhttps', 'died', 'woulda', 'runs', 'closest', 'vax', 'ejlhjh', 'juliele', 'djpublius']",2022-12-10 01:19:09
1601386001946943490,"['clayster', 'lupus', 'mucusmucous', 'wastedaerospace', 'takethathistory', 'thhuxley', 'jeremyfprice', 'mirandaisrisen', 'demonstrates', 'mindfuldamage', 'briannazarenus', 'scientiapercept', 'gotaq', 'ahmuhdayus', 'flaffenbam', 'waitherethen', 'thread', 'rkdoctr', 'miss', 'hubie', 'canna', 'darkcowboygod', 'melanie', 'dirk', 'sidney', 'umfpt', 'fasshauer', 'lowers', 'knitman', 'serpent', 'crispycurry', 'heathenwombat', 'megafant', 'onkelfester', 'timmbosliceeee', 'truthwiththord', 'man', 'ravenlove', 'remofjacob', 'jfayesf', 'kester', 'rtheatheist', 'galcondude', 'chortling', 'box', 'cat', 'maidelk', 'science', 'debbie', 'spikeinthemidge', 'truthswordsa', 'ingridingwah', 'omnimomo', 'warrensm', 'sicut']",2022-12-10 01:19:09
